episode:15,Updates:15/50,Timesteps:3200/10000,FPS:167.0,avg_sp:1.9545454545454546,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.015151515151515152,value_loss:1.5337759785819798,policy_loss:0.33912372172499705,dist_entropy:0.774524383743604,actor_grad_norm:1.4004131237665811,critic_grad_norm:7.76256112207969,ratio:2.9994949301083884,best_i:0,average_step_rewards:0.6449999809265137
episode:16,Updates:16/50,Timesteps:3400/10000,FPS:166.0,avg_sp:2.3181818181818183,avg_xp_0_0:0.030303030303030304,avg_xp_0_1:0.06060606060606061,value_loss:1.2006287602552523,policy_loss:0.37220832982783514,dist_entropy:0.6814234634240468,actor_grad_norm:1.6060957829157512,critic_grad_norm:6.93688865651687,ratio:2.998607357343038,best_i:0,average_step_rewards:0.7649999856948853
episode:17,Updates:17/50,Timesteps:3600/10000,FPS:166.0,avg_sp:2.409090909090909,avg_xp_0_0:0.030303030303030304,avg_xp_0_1:0.06060606060606061,value_loss:0.9023045931942761,policy_loss:0.3502639183305824,dist_entropy:0.58764073352019,actor_grad_norm:1.8324456850687663,critic_grad_norm:5.8462076433002945,ratio:2.9985900004704793,best_i:0,average_step_rewards:0.7950000166893005
episode:18,Updates:18/50,Timesteps:3800/10000,FPS:166.0,avg_sp:2.590909090909091,avg_xp_0_0:0.0,avg_xp_0_1:0.030303030303030304,value_loss:0.780116690415889,policy_loss:0.3508484151341642,dist_entropy:0.516018741329511,actor_grad_norm:1.7575769027074177,critic_grad_norm:4.680480863153934,ratio:2.9992696483929953,best_i:0,average_step_rewards:0.8550000190734863
episode:19,Updates:19/50,Timesteps:4000/10000,FPS:166.0,avg_sp:2.5,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.43812337313526467,policy_loss:0.35626770844512307,dist_entropy:0.4600843330224355,actor_grad_norm:1.449415095647176,critic_grad_norm:3.963116854180892,ratio:2.99742755095164,best_i:0,average_step_rewards:0.824999988079071
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:165.0,avg_sp:2.590909090909091,avg_xp_0_0:0.045454545454545456,avg_xp_0_1:0.015151515151515152,value_loss:0.38019577740778915,policy_loss:0.3818758071900035,dist_entropy:0.4160755664110184,actor_grad_norm:1.3104239304860432,critic_grad_norm:2.633291584998369,ratio:2.9986590107282,best_i:0,average_step_rewards:0.8550000190734863
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:165.0,avg_sp:2.5454545454545454,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.0,value_loss:0.41757659014935294,policy_loss:0.379988582277981,dist_entropy:0.37335693687200544,actor_grad_norm:1.4315532843271892,critic_grad_norm:1.8426167463262877,ratio:2.9990121881167093,best_i:0,average_step_rewards:0.8399999737739563
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:165.0,avg_sp:2.6363636363636362,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.015151515151515152,value_loss:0.4136427349076257,policy_loss:0.3907840896006674,dist_entropy:0.3104456315437953,actor_grad_norm:1.334053635597229,critic_grad_norm:0.6487982326497634,ratio:2.9996708750724794,best_i:0,average_step_rewards:0.8700000047683716
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:165.0,avg_sp:2.772727272727273,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.0,value_loss:0.23916887085263927,policy_loss:0.38367051618825626,dist_entropy:0.2911525532603264,actor_grad_norm:1.4271034161249796,critic_grad_norm:1.1844974840680758,ratio:2.9952361305554707,best_i:0,average_step_rewards:0.9150000214576721
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:165.0,avg_sp:2.6363636363636362,avg_xp_0_0:0.0,avg_xp_0_1:0.015151515151515152,value_loss:0.1463778788592511,policy_loss:0.40238161780561016,dist_entropy:0.24176732351382574,actor_grad_norm:1.1544378439585368,critic_grad_norm:1.0244919150446852,ratio:3.0006574034690856,best_i:0,average_step_rewards:0.8700000047683716
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:164.0,avg_sp:2.8636363636363638,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.0,value_loss:0.2648147906128239,policy_loss:0.37976177820144225,dist_entropy:0.2164947971701622,actor_grad_norm:1.344258443514506,critic_grad_norm:0.704965592858692,ratio:2.9997822920481365,best_i:0,average_step_rewards:0.9449999928474426
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:164.0,avg_sp:2.909090909090909,avg_xp_0_0:0.0,avg_xp_0_1:0.07575757575757576,value_loss:0.0861009490841146,policy_loss:0.40039439963828777,dist_entropy:0.19503029311696687,actor_grad_norm:1.0110579450925192,critic_grad_norm:0.9813984459886949,ratio:2.99941371679306,best_i:0,average_step_rewards:0.9599999785423279
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:164.0,avg_sp:2.8181818181818183,avg_xp_0_0:0.0,avg_xp_0_1:0.030303030303030304,value_loss:0.11687955467496067,policy_loss:0.360210788579037,dist_entropy:0.17172829881310464,actor_grad_norm:0.9349797447522481,critic_grad_norm:0.9311971659461658,ratio:2.9981487234433493,best_i:0,average_step_rewards:0.9300000071525574
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:164.0,avg_sp:2.772727272727273,avg_xp_0_0:0.0,avg_xp_0_1:0.030303030303030304,value_loss:0.12776274270824312,policy_loss:0.4051770129852618,dist_entropy:0.15338523437579474,actor_grad_norm:1.1812852621078491,critic_grad_norm:0.6565806791496773,ratio:2.999938710530599,best_i:0,average_step_rewards:0.9150000214576721
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:164.0,avg_sp:2.909090909090909,avg_xp_0_0:0.0,avg_xp_0_1:0.030303030303030304,value_loss:0.17081051323038993,policy_loss:0.4064219548669643,dist_entropy:0.1387751544515292,actor_grad_norm:1.2497889121373496,critic_grad_norm:0.6074123235419393,ratio:2.9986336827278137,best_i:0,average_step_rewards:0.9599999785423279
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:164.0,avg_sp:2.909090909090909,avg_xp_0_0:0.0,avg_xp_0_1:0.015151515151515152,value_loss:0.11584812769724522,policy_loss:0.40621757234640726,dist_entropy:0.11690311282873153,actor_grad_norm:0.7956791480382284,critic_grad_norm:0.4961901298724115,ratio:2.999533402919769,best_i:0,average_step_rewards:0.9599999785423279
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:164.0,avg_sp:2.8181818181818183,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.08581032122989805,policy_loss:0.4146986692264133,dist_entropy:0.10697294995188714,actor_grad_norm:0.7076801737149556,critic_grad_norm:0.3861336620679746,ratio:2.9998451550801595,best_i:0,average_step_rewards:0.9300000071525574
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:164.0,avg_sp:2.8181818181818183,avg_xp_0_0:0.0,avg_xp_0_1:0.045454545454545456,value_loss:0.10159380366579475,policy_loss:0.39808505161874924,dist_entropy:0.11006216704845428,actor_grad_norm:1.3225723187128702,critic_grad_norm:0.46305110088239115,ratio:2.9983423829078673,best_i:0,average_step_rewards:0.9300000071525574
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:164.0,avg_sp:2.909090909090909,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.0,value_loss:0.1275029839676184,policy_loss:0.3885512503796877,dist_entropy:0.09430417356391747,actor_grad_norm:1.0443649331728617,critic_grad_norm:0.41877589337527754,ratio:2.9997739513715107,best_i:0,average_step_rewards:0.9599999785423279
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:163.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.05159290657999615,policy_loss:0.43065975504166737,dist_entropy:0.08968603896598021,actor_grad_norm:1.1619085311889648,critic_grad_norm:0.5682659628490607,ratio:2.998858102162679,best_i:0,average_step_rewards:0.9750000238418579
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:163.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.045454545454545456,value_loss:0.05413545685490438,policy_loss:0.4394589951396919,dist_entropy:0.07112594842910766,actor_grad_norm:0.4899349550406138,critic_grad_norm:0.3894485163191954,ratio:3.000375501314799,best_i:0,average_step_rewards:0.9750000238418579
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:163.0,avg_sp:3.0,avg_xp_0_0:0.030303030303030304,avg_xp_0_1:0.0,value_loss:0.035114811019351086,policy_loss:0.42959619817585915,dist_entropy:0.07078334564963977,actor_grad_norm:0.6690563917160034,critic_grad_norm:0.330789278075099,ratio:2.999956452846527,best_i:0,average_step_rewards:0.9900000095367432
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:163.0,avg_sp:3.0,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.020355997296671074,policy_loss:0.43878729228179814,dist_entropy:0.0674355206390222,actor_grad_norm:0.1299236759543419,critic_grad_norm:0.2117509102448821,ratio:2.9991925795873007,best_i:0,average_step_rewards:0.9900000095367432
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:163.0,avg_sp:2.909090909090909,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.01682752286918306,policy_loss:0.4304451550443949,dist_entropy:0.06638318374752998,actor_grad_norm:0.1168735737601916,critic_grad_norm:0.18222936453918617,ratio:2.9998844226201373,best_i:0,average_step_rewards:0.9599999785423279
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:163.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.0590121483100423,policy_loss:0.4375897340442607,dist_entropy:0.06480067657927673,actor_grad_norm:0.850122618675232,critic_grad_norm:0.2994020439684391,ratio:2.9998929182688396,best_i:0,average_step_rewards:0.9750000238418579
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:163.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.057773911525146104,policy_loss:0.4321067307456784,dist_entropy:0.06278924532234668,actor_grad_norm:0.31971644759178164,critic_grad_norm:0.17265709148099026,ratio:2.999878438313802,best_i:0,average_step_rewards:0.9750000238418579
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:163.0,avg_sp:3.0,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.03824037546485973,policy_loss:0.4406021315120937,dist_entropy:0.05837090189258257,actor_grad_norm:0.5765279491742452,critic_grad_norm:0.23318379434446493,ratio:3.000055452187856,best_i:0,average_step_rewards:0.9900000095367432
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:163.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.01719243582241082,policy_loss:0.4357381062110284,dist_entropy:0.068160180747509,actor_grad_norm:0.09450610280036927,critic_grad_norm:0.223093766408662,ratio:2.999212110042572,best_i:0,average_step_rewards:0.9750000238418579
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:163.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.03740242256899364,policy_loss:0.4304547634370588,dist_entropy:0.056712231536706285,actor_grad_norm:0.6320779760678609,critic_grad_norm:0.16174781074126562,ratio:3.0001153230667112,best_i:0,average_step_rewards:0.9750000238418579
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:163.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.03749396578738621,policy_loss:0.44044601232240294,dist_entropy:0.055086881605287394,actor_grad_norm:0.584504246711731,critic_grad_norm:0.08678938712303837,ratio:2.9999450564384462,best_i:0,average_step_rewards:0.9750000238418579
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:163.0,avg_sp:2.909090909090909,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.03106381686132712,policy_loss:0.44352273698997063,dist_entropy:0.05608784817159176,actor_grad_norm:0.47130949248870213,critic_grad_norm:0.14484928095092375,ratio:2.998934578895569,best_i:0,average_step_rewards:0.9599999785423279
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:163.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.0,value_loss:0.030529843471595087,policy_loss:0.43357165334032194,dist_entropy:0.04809479260196289,actor_grad_norm:0.9919357165694237,critic_grad_norm:0.139106460288167,ratio:2.9995276729265847,best_i:0,average_step_rewards:0.9750000238418579
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:163.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.04472353328795483,policy_loss:0.4397202966902403,dist_entropy:0.05219154103348653,actor_grad_norm:0.5876888394355774,critic_grad_norm:0.21473703688631454,ratio:2.9995313763618467,best_i:0,average_step_rewards:0.9750000238418579
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:162.0,avg_sp:3.0,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.049151382024865596,policy_loss:0.4392920684888183,dist_entropy:0.041152947768568995,actor_grad_norm:0.5197824637095133,critic_grad_norm:0.16484178484727938,ratio:2.9999927639961244,best_i:0,average_step_rewards:0.9900000095367432
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:162.0,avg_sp:2.909090909090909,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.017105785413878038,policy_loss:0.44116253479320994,dist_entropy:0.04006965880592664,actor_grad_norm:0.11004241605599721,critic_grad_norm:0.2470848516871532,ratio:3.0000090916951496,best_i:0,average_step_rewards:0.9599999785423279
