episode:1,Updates:1/50,Timesteps:400/10000,FPS:88.0,avg_sp:0.48484848484848486,avg_xp_0_0:0.4090909090909091,avg_xp_0_1:0.5303030303030303,value_loss:2.02789335946242,policy_loss:-0.0022890196263324705,dist_entropy:2.0780936161677044,actor_grad_norm:2.580516322453817,critic_grad_norm:14.54002899924914,ratio:2.99383887052536,best_i:0,average_step_rewards:0.1599999964237213
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:64.0,avg_sp:2.8636363636363638,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.0,value_loss:0.1336599021529158,policy_loss:0.40743467607628553,dist_entropy:0.10132772102952003,actor_grad_norm:1.1542109648386638,critic_grad_norm:1.2573577284812927,ratio:2.9995895584424335,best_i:0,average_step_rewards:0.9449999928474426
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:64.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.06060606060606061,value_loss:0.12025955211138353,policy_loss:0.41423670956236314,dist_entropy:0.09375149098535379,actor_grad_norm:1.136242930094401,critic_grad_norm:0.8819636791944504,ratio:2.999870574474335,best_i:0,average_step_rewards:0.9750000238418579
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:64.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.015151515151515152,value_loss:0.063264724239707,policy_loss:0.3887872350547308,dist_entropy:0.08663137468198935,actor_grad_norm:0.86551460425059,critic_grad_norm:1.027232917646567,ratio:2.9995530525843304,best_i:0,average_step_rewards:0.9750000238418579
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:64.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.045454545454545456,value_loss:0.061880475282669066,policy_loss:0.42472778335968425,dist_entropy:0.07810705304145812,actor_grad_norm:0.7493317643801372,critic_grad_norm:0.5322133379677931,ratio:3.0000168561935423,best_i:0,average_step_rewards:0.9750000238418579
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:64.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.045454545454545456,value_loss:0.08954526537563652,policy_loss:0.3941843344328808,dist_entropy:0.07632514648139477,actor_grad_norm:0.6053453048070272,critic_grad_norm:0.6733472721030315,ratio:2.9996951659520468,best_i:0,average_step_rewards:0.9750000238418579
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:64.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.0742315752771295,policy_loss:0.41141779896176495,dist_entropy:0.06992095311482747,actor_grad_norm:0.5322284420331319,critic_grad_norm:0.49267161302268503,ratio:3.0001703977584837,best_i:0,average_step_rewards:0.9750000238418579
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:64.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.015151515151515152,value_loss:0.062276172686445835,policy_loss:0.4327622035311845,dist_entropy:0.06803951598703861,actor_grad_norm:0.6662377794583638,critic_grad_norm:0.3648889377092322,ratio:2.9998974482218426,best_i:0,average_step_rewards:0.9750000238418579
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:64.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.07840481003125509,policy_loss:0.42749062632848894,dist_entropy:0.0635326976577441,actor_grad_norm:0.6591025193532308,critic_grad_norm:0.5211935672288139,ratio:2.9999512910842894,best_i:0,average_step_rewards:0.9750000238418579
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:64.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.06277420886811645,policy_loss:0.4324887222371957,dist_entropy:0.06061892633636792,actor_grad_norm:0.6175978144009908,critic_grad_norm:0.4553927204882105,ratio:3.0001611908276877,best_i:0,average_step_rewards:0.9750000238418579
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:64.0,avg_sp:3.0,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.0,value_loss:0.06167098187919085,policy_loss:0.4286279198613485,dist_entropy:0.05782265129188697,actor_grad_norm:0.6155413786570231,critic_grad_norm:0.17704184219862024,ratio:3.0000969568888345,best_i:0,average_step_rewards:0.9900000095367432
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:64.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.04976786673069,policy_loss:0.4307041409810276,dist_entropy:0.05723534772793452,actor_grad_norm:0.08059104233980179,critic_grad_norm:0.363996630658706,ratio:3.000059727827708,best_i:0,average_step_rewards:0.9750000238418579
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:63.0,avg_sp:3.0,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.06091269381189098,policy_loss:0.4379396510542914,dist_entropy:0.05450216506918271,actor_grad_norm:0.640352205435435,critic_grad_norm:0.4610711588213841,ratio:3.0000419855117797,best_i:0,average_step_rewards:0.9900000095367432
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:63.0,avg_sp:3.0,avg_xp_0_0:0.0,avg_xp_0_1:0.045454545454545456,value_loss:0.05112933445100983,policy_loss:0.42858398433525147,dist_entropy:0.053361541405320165,actor_grad_norm:0.02853918559849262,critic_grad_norm:0.4494578781227271,ratio:2.99995748202006,best_i:0,average_step_rewards:0.9900000095367432
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:63.0,avg_sp:3.0,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.0,value_loss:0.04884977494366467,policy_loss:0.41686715753873155,dist_entropy:0.052146617074807486,actor_grad_norm:0.03752097909649213,critic_grad_norm:0.17305939079572757,ratio:3.0000078598658244,best_i:0,average_step_rewards:0.9900000095367432
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:63.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.051370912302081705,policy_loss:0.4426966385046643,dist_entropy:0.054208141813675566,actor_grad_norm:0.0814620221654574,critic_grad_norm:0.1810263526936372,ratio:2.9999688545862835,best_i:0,average_step_rewards:0.9750000238418579
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:63.0,avg_sp:3.0,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.0636820022706767,policy_loss:0.4387336764947153,dist_entropy:0.05206538451214631,actor_grad_norm:0.6236650506655376,critic_grad_norm:0.325620840365688,ratio:3.0000240802764893,best_i:0,average_step_rewards:0.9900000095367432
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:63.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.05294129283041305,policy_loss:0.44526650599639006,dist_entropy:0.05240141451358795,actor_grad_norm:0.049704962968826295,critic_grad_norm:0.3151399535204594,ratio:2.9999005754788715,best_i:0,average_step_rewards:0.9750000238418579
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:63.0,avg_sp:3.0,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.0,value_loss:0.06406710765162037,policy_loss:0.4417928412077599,dist_entropy:0.04958851852764686,actor_grad_norm:0.6193421920140584,critic_grad_norm:0.29075052711802224,ratio:3.0000260710716247,best_i:0,average_step_rewards:0.9900000095367432
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:63.0,avg_sp:3.0,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.05443600711405452,policy_loss:0.4374661048650721,dist_entropy:0.04970570014168819,actor_grad_norm:0.08885312924782435,critic_grad_norm:0.3266092306468636,ratio:2.999526619911194,best_i:0,average_step_rewards:0.9900000095367432
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:63.0,avg_sp:2.8636363636363638,avg_xp_0_0:0.0,avg_xp_0_1:0.045454545454545456,value_loss:0.051675578277111826,policy_loss:0.44678870530923215,dist_entropy:0.04708421876033147,actor_grad_norm:0.05094869310657183,critic_grad_norm:0.2103009872448941,ratio:2.9999454498291014,best_i:0,average_step_rewards:0.9449999928474426
