episode:1,Updates:1/50,Timesteps:400/10000,FPS:104.0,avg_sp:0.18181818181818182,avg_xp_0_0:0.4696969696969697,avg_xp_0_1:0.4090909090909091,value_loss:1.8686541517575581,policy_loss:-0.06018857562301371,dist_entropy:2.0776183009147644,actor_grad_norm:2.5764822006225585,critic_grad_norm:13.295965147018432,ratio:3.0007332523663837,best_i:0,average_step_rewards:0.05999999865889549
episode:2,Updates:2/50,Timesteps:600/10000,FPS:94.0,avg_sp:0.25757575757575757,avg_xp_0_0:0.4090909090909091,avg_xp_0_1:0.36363636363636365,value_loss:1.0949047376712164,policy_loss:-0.21770020450465383,dist_entropy:2.067490303516388,actor_grad_norm:1.658849573135376,critic_grad_norm:10.401858834425608,ratio:3.000054403146108,best_i:0,average_step_rewards:0.08500000089406967
episode:3,Updates:3/50,Timesteps:800/10000,FPS:86.0,avg_sp:0.16666666666666666,avg_xp_0_0:0.3787878787878788,avg_xp_0_1:0.4090909090909091,value_loss:1.4189232995112737,policy_loss:-0.19738354072409373,dist_entropy:2.0469398299853006,actor_grad_norm:2.4912654081980388,critic_grad_norm:9.535235875844956,ratio:3.007342473665873,best_i:0,average_step_rewards:0.054999999701976776
episode:4,Updates:4/50,Timesteps:1000/10000,FPS:83.0,avg_sp:0.13636363636363635,avg_xp_0_0:0.2878787878787879,avg_xp_0_1:0.36363636363636365,value_loss:0.8214082896709443,policy_loss:-0.17601573636662213,dist_entropy:2.0127830306688943,actor_grad_norm:1.4767781496047974,critic_grad_norm:5.7470144351323444,ratio:2.9993489384651184,best_i:0,average_step_rewards:0.04500000178813934
episode:5,Updates:5/50,Timesteps:1200/10000,FPS:79.0,avg_sp:0.10606060606060606,avg_xp_0_0:0.24242424242424243,avg_xp_0_1:0.3484848484848485,value_loss:0.9404695610205333,policy_loss:-0.14277931915580608,dist_entropy:1.9704283396402995,actor_grad_norm:2.27750604947408,critic_grad_norm:6.249018184343973,ratio:2.9966941912968954,best_i:0,average_step_rewards:0.03500000014901161
episode:6,Updates:6/50,Timesteps:1400/10000,FPS:75.0,avg_sp:0.13636363636363635,avg_xp_0_0:0.18181818181818182,avg_xp_0_1:0.21212121212121213,value_loss:0.7277174860239028,policy_loss:-0.13196149030296753,dist_entropy:1.925233817100525,actor_grad_norm:1.4369492212931314,critic_grad_norm:4.079095311959585,ratio:2.9966049671173094,best_i:0,average_step_rewards:0.04500000178813934
episode:7,Updates:7/50,Timesteps:1600/10000,FPS:73.0,avg_sp:0.13636363636363635,avg_xp_0_0:0.16666666666666666,avg_xp_0_1:0.12121212121212122,value_loss:1.02059299548467,policy_loss:-0.13054236337542532,dist_entropy:1.865838090578715,actor_grad_norm:2.305281718571981,critic_grad_norm:10.500857508182525,ratio:3.0048314968744916,best_i:0,average_step_rewards:0.04500000178813934
episode:8,Updates:8/50,Timesteps:1800/10000,FPS:72.0,avg_sp:0.030303030303030304,avg_xp_0_0:0.09090909090909091,avg_xp_0_1:0.24242424242424243,value_loss:0.8715297301610311,policy_loss:-0.09899663541714349,dist_entropy:1.81245197057724,actor_grad_norm:2.0978106180826823,critic_grad_norm:6.598280970255534,ratio:2.996400439739227,best_i:0,average_step_rewards:0.009999999776482582
episode:9,Updates:9/50,Timesteps:2000/10000,FPS:70.0,avg_sp:0.25757575757575757,avg_xp_0_0:0.18181818181818182,avg_xp_0_1:0.13636363636363635,value_loss:0.5410432438055675,policy_loss:0.024052242748439312,dist_entropy:1.750109044710795,actor_grad_norm:1.7262244462966918,critic_grad_norm:5.927361238996188,ratio:2.9900529305140178,best_i:0,average_step_rewards:0.08500000089406967
episode:10,Updates:10/50,Timesteps:2200/10000,FPS:70.0,avg_sp:0.5757575757575758,avg_xp_0_0:0.12121212121212122,avg_xp_0_1:0.13636363636363635,value_loss:2.0335949500401815,policy_loss:-0.07390512309999527,dist_entropy:1.6617216388384501,actor_grad_norm:2.1025657733281453,critic_grad_norm:11.270214545726777,ratio:3.005513636271159,best_i:0,average_step_rewards:0.1899999976158142
episode:11,Updates:11/50,Timesteps:2400/10000,FPS:69.0,avg_sp:0.9393939393939394,avg_xp_0_0:0.10606060606060606,avg_xp_0_1:0.09090909090909091,value_loss:2.6295051693916323,policy_loss:-0.0957442396233479,dist_entropy:1.5085818588733673,actor_grad_norm:3.223675247033437,critic_grad_norm:11.10345851580302,ratio:3.004562453428904,best_i:0,average_step_rewards:0.3100000023841858
