episode:1,Updates:1/50,Timesteps:400/10000,FPS:92.0,avg_sp:0.19696969696969696,avg_xp_0_0:0.5303030303030303,avg_xp_0_1:0.3939393939393939,value_loss:2.177740947405497,policy_loss:0.003773748935045044,dist_entropy:2.076768088340759,actor_grad_norm:2.3308653672536215,critic_grad_norm:19.229574886957803,ratio:3.0072675704956056,best_i:0,average_step_rewards:0.06499999761581421
episode:2,Updates:2/50,Timesteps:600/10000,FPS:83.0,avg_sp:0.25757575757575757,avg_xp_0_0:0.3939393939393939,avg_xp_0_1:0.4090909090909091,value_loss:1.4800390283266702,policy_loss:-0.04972723616100847,dist_entropy:2.063836173216502,actor_grad_norm:0.804589585463206,critic_grad_norm:13.506629820664724,ratio:2.9994497418403627,best_i:0,average_step_rewards:0.08500000089406967
episode:3,Updates:3/50,Timesteps:800/10000,FPS:78.0,avg_sp:0.19696969696969696,avg_xp_0_0:0.4696969696969697,avg_xp_0_1:0.3787878787878788,value_loss:1.4870241741339365,policy_loss:-0.058153273233445366,dist_entropy:2.0486093441645306,actor_grad_norm:1.422370402018229,critic_grad_norm:12.192724919319152,ratio:2.999058504899343,best_i:0,average_step_rewards:0.06499999761581421
episode:4,Updates:4/50,Timesteps:1000/10000,FPS:76.0,avg_sp:0.21212121212121213,avg_xp_0_0:0.4090909090909091,avg_xp_0_1:0.25757575757575757,value_loss:0.9482021570205689,policy_loss:-0.07878955657935395,dist_entropy:2.0343926032384236,actor_grad_norm:0.954720413684845,critic_grad_norm:6.989085412025451,ratio:2.996975572903951,best_i:0,average_step_rewards:0.07000000029802322
episode:5,Updates:5/50,Timesteps:1200/10000,FPS:75.0,avg_sp:0.16666666666666666,avg_xp_0_0:0.22727272727272727,avg_xp_0_1:0.22727272727272727,value_loss:1.2235057055950165,policy_loss:-0.08081614596955475,dist_entropy:2.0040182948112486,actor_grad_norm:1.9911475658416748,critic_grad_norm:10.543345874547958,ratio:3.0033525109291075,best_i:0,average_step_rewards:0.054999999701976776
episode:6,Updates:6/50,Timesteps:1400/10000,FPS:74.0,avg_sp:0.15151515151515152,avg_xp_0_0:0.3181818181818182,avg_xp_0_1:0.2878787878787879,value_loss:1.0829560528198878,policy_loss:0.00625814278408748,dist_entropy:1.9481024781862895,actor_grad_norm:1.545374091466268,critic_grad_norm:11.40376000404358,ratio:3.005268899599711,best_i:0,average_step_rewards:0.05000000074505806
episode:7,Updates:7/50,Timesteps:1600/10000,FPS:73.0,avg_sp:0.2878787878787879,avg_xp_0_0:0.24242424242424243,avg_xp_0_1:0.19696969696969696,value_loss:0.9418277561664581,policy_loss:-0.005753612559851421,dist_entropy:1.9063517093658446,actor_grad_norm:1.6868703047434488,critic_grad_norm:4.252636345227559,ratio:2.9981293797492983,best_i:0,average_step_rewards:0.0949999988079071
episode:8,Updates:8/50,Timesteps:1800/10000,FPS:71.0,avg_sp:0.4090909090909091,avg_xp_0_0:0.15151515151515152,avg_xp_0_1:0.21212121212121213,value_loss:1.5087944120168686,policy_loss:-0.041728665167776256,dist_entropy:1.8544169863065083,actor_grad_norm:2.714469798405965,critic_grad_norm:11.219945800304412,ratio:3.000589370727539,best_i:0,average_step_rewards:0.13500000536441803
episode:9,Updates:9/50,Timesteps:2000/10000,FPS:70.0,avg_sp:0.3181818181818182,avg_xp_0_0:0.13636363636363635,avg_xp_0_1:0.10606060606060606,value_loss:1.8556865592797598,policy_loss:0.00810015550814569,dist_entropy:1.7636704206466676,actor_grad_norm:3.3400006373723348,critic_grad_norm:10.666246064503987,ratio:3.0072943886121113,best_i:0,average_step_rewards:0.10499999672174454
episode:10,Updates:10/50,Timesteps:2200/10000,FPS:69.0,avg_sp:0.9545454545454546,avg_xp_0_0:0.07575757575757576,avg_xp_0_1:0.15151515151515152,value_loss:1.298697363336881,policy_loss:-0.0012871545475597065,dist_entropy:1.5974240918954214,actor_grad_norm:2.9810683091481525,critic_grad_norm:8.006478914618492,ratio:3.0017290314038596,best_i:0,average_step_rewards:0.3149999976158142
episode:11,Updates:11/50,Timesteps:2400/10000,FPS:68.0,avg_sp:1.0454545454545454,avg_xp_0_0:0.09090909090909091,avg_xp_0_1:0.09090909090909091,value_loss:2.560089115301768,policy_loss:0.05102926309344665,dist_entropy:1.39464213848114,actor_grad_norm:3.066571048895518,critic_grad_norm:13.803383199373881,ratio:2.9996052821477255,best_i:0,average_step_rewards:0.3449999988079071
episode:12,Updates:12/50,Timesteps:2600/10000,FPS:68.0,avg_sp:1.6515151515151516,avg_xp_0_0:0.0,avg_xp_0_1:0.045454545454545456,value_loss:2.3031479607025784,policy_loss:0.013361898105591526,dist_entropy:1.1791536649068197,actor_grad_norm:2.9244854946931205,critic_grad_norm:13.917632244030635,ratio:2.9996331453323366,best_i:0,average_step_rewards:0.5450000166893005
