episode:22,Updates:22/50,Timesteps:4600/10000,FPS:45.0,avg_sp:-2.1683168316831685,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:-2.17,avg_xp_1_1:-2.366336633663366,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.4027909514804681,policy_loss:-0.018524840472324455,dist_entropy:1.8653735975424448,actor_grad_norm:0.8736169656117757,critic_grad_norm:6.084843214352926,ratio:3.99435133934021,best_i:1,average_step_rewards:-1.0950000286102295
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:46.0,avg_sp:-2.0297029702970297,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:-2.4653465346534653,avg_xp_1_1:-2.34,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.5025761805474758,policy_loss:-0.022465729181499573,dist_entropy:1.8564921140670776,actor_grad_norm:0.6623782962560654,critic_grad_norm:4.784485557675362,ratio:3.991363060474396,best_i:1,average_step_rewards:-1.024999976158142
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:44.0,avg_sp:-1.86,avg_xp_0_0:-2.12,avg_xp_0_1:-2.09,avg_xp_1_0:-2.35,avg_xp_1_1:-2.46,avg_xp_2_0:-2.54,avg_xp_2_1:-2.87,avg_xp_3_0:-2.65,avg_xp_3_1:-2.59,value_loss:0.47400954365730286,policy_loss:-0.01638173953751778,dist_entropy:1.7717738687992095,actor_grad_norm:0.6039959609508514,critic_grad_norm:3.7988779415686924,ratio:3.9955272475878396,best_i:1,average_step_rewards:-0.9300000071525574
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:45.0,avg_sp:-1.76,avg_xp_0_0:-2.36,avg_xp_0_1:-2.04,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.6896927947799365,policy_loss:-0.017675715619770924,dist_entropy:1.7310136000315348,actor_grad_norm:0.7520846287409465,critic_grad_norm:27.490822086731594,ratio:3.9831612507502236,best_i:0,average_step_rewards:-0.8799999952316284
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:45.0,avg_sp:-1.57,avg_xp_0_0:-2.13,avg_xp_0_1:-2.06,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.35334815705815953,policy_loss:-0.01840841251992011,dist_entropy:1.6456072151660919,actor_grad_norm:0.984347128868103,critic_grad_norm:4.643814737101396,ratio:3.9749600688616433,best_i:0,average_step_rewards:-0.7850000262260437
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:46.0,avg_sp:-2.0792079207920793,avg_xp_0_0:-2.11,avg_xp_0_1:-2.41,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.16454400544365247,policy_loss:-0.014875208574090104,dist_entropy:1.4842994332313537,actor_grad_norm:1.0009449124336243,critic_grad_norm:2.684409502148628,ratio:3.9814029494921366,best_i:0,average_step_rewards:-1.0499999523162842
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:44.0,avg_sp:-1.99,avg_xp_0_0:-2.4,avg_xp_0_1:-2.722772277227723,avg_xp_1_0:-2.603960396039604,avg_xp_1_1:-2.4752475247524752,avg_xp_2_0:-2.46,avg_xp_2_1:-2.62,avg_xp_3_0:-2.82,avg_xp_3_1:-2.801980198019802,value_loss:0.41854627095162866,policy_loss:-0.00552112336618058,dist_entropy:1.4014061292012532,actor_grad_norm:1.1619685173034668,critic_grad_norm:4.696909504632155,ratio:3.991363751888275,best_i:0,average_step_rewards:-1.0
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:45.0,avg_sp:-1.53,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:-2.7,avg_xp_2_1:-2.9504950495049505,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.3473265883823236,policy_loss:-0.015601357874974646,dist_entropy:1.359303738673528,actor_grad_norm:0.748554124434789,critic_grad_norm:4.9772232939799625,ratio:3.993536961078644,best_i:2,average_step_rewards:-0.7649999856948853
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:45.0,avg_sp:-1.7,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:-3.05,avg_xp_2_1:-2.7,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.3195550891260306,policy_loss:-0.019831274015091573,dist_entropy:1.327893223365148,actor_grad_norm:1.2140513022740682,critic_grad_norm:4.417528700828552,ratio:3.9850290695826214,best_i:2,average_step_rewards:-0.8550000190734863
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:46.0,avg_sp:-1.84,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:-2.61,avg_xp_2_1:-2.97,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.33087619847307603,policy_loss:-0.004123397232232165,dist_entropy:1.3399324496587117,actor_grad_norm:0.9584370791912079,critic_grad_norm:6.604040068387985,ratio:3.992455752690633,best_i:2,average_step_rewards:-0.9200000166893005
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:45.0,avg_sp:-1.58,avg_xp_0_0:-2.12,avg_xp_0_1:-2.17,avg_xp_1_0:-2.76,avg_xp_1_1:-2.64,avg_xp_2_0:-2.61,avg_xp_2_1:-2.73,avg_xp_3_0:-2.3,avg_xp_3_1:-2.32,value_loss:0.3198625861356656,policy_loss:-0.01332922587100372,dist_entropy:1.2996230443318686,actor_grad_norm:1.2527572909990947,critic_grad_norm:3.3163112064202624,ratio:4.00556454261144,best_i:2,average_step_rewards:-0.7900000214576721
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:45.0,avg_sp:-1.31,avg_xp_0_0:-2.23,avg_xp_0_1:-2.17,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.21643652425458035,policy_loss:-0.01657782464645181,dist_entropy:1.1515995840231577,actor_grad_norm:1.1630088408788046,critic_grad_norm:2.669315137465795,ratio:3.975254142284393,best_i:0,average_step_rewards:-0.6549999713897705
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:45.0,avg_sp:-1.43,avg_xp_0_0:-2.03,avg_xp_0_1:-1.9,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.16046045875797668,policy_loss:-0.009173149023064372,dist_entropy:1.147997212409973,actor_grad_norm:0.927456263701121,critic_grad_norm:2.648767290512721,ratio:3.994115340709686,best_i:0,average_step_rewards:-0.7149999737739563
