episode:1,Updates:1/50,Timesteps:400/10000,FPS:90.0,avg_sp:0.25757575757575757,avg_xp_0_0:0.45454545454545453,avg_xp_0_1:0.3939393939393939,value_loss:2.163418686389923,policy_loss:-0.0020115088168531693,dist_entropy:2.07759184439977,actor_grad_norm:2.0261574268341063,critic_grad_norm:14.349015015363694,ratio:3.0010557889938356,best_i:0,average_step_rewards:0.08500000089406967
episode:2,Updates:2/50,Timesteps:600/10000,FPS:78.0,avg_sp:0.24242424242424243,avg_xp_0_0:0.42424242424242425,avg_xp_0_1:0.42424242424242425,value_loss:1.7117254634698231,policy_loss:-0.007203575637346778,dist_entropy:2.064002215862274,actor_grad_norm:1.375163213411967,critic_grad_norm:18.111979039510093,ratio:3.0003368854522705,best_i:0,average_step_rewards:0.07999999821186066
episode:3,Updates:3/50,Timesteps:800/10000,FPS:75.0,avg_sp:0.13636363636363635,avg_xp_0_0:0.22727272727272727,avg_xp_0_1:0.3939393939393939,value_loss:1.6581702133019764,policy_loss:0.001007982831681146,dist_entropy:2.0409099737803142,actor_grad_norm:1.9558574597040812,critic_grad_norm:14.774772723515829,ratio:2.9995264410972595,best_i:0,average_step_rewards:0.04500000178813934
episode:4,Updates:4/50,Timesteps:1000/10000,FPS:72.0,avg_sp:0.15151515151515152,avg_xp_0_0:0.3939393939393939,avg_xp_0_1:0.21212121212121213,value_loss:1.0904078602790832,policy_loss:0.036784471615217626,dist_entropy:2.01642591158549,actor_grad_norm:1.4602957884470622,critic_grad_norm:13.496123472849527,ratio:3.002666405836741,best_i:0,average_step_rewards:0.05000000074505806
episode:5,Updates:5/50,Timesteps:1200/10000,FPS:71.0,avg_sp:0.16666666666666666,avg_xp_0_0:0.2878787878787879,avg_xp_0_1:0.3333333333333333,value_loss:1.316358251372973,policy_loss:-0.041431316149459836,dist_entropy:1.9811065157254537,actor_grad_norm:2.597205066680908,critic_grad_norm:16.540628735224406,ratio:3.004861903190613,best_i:0,average_step_rewards:0.054999999701976776
episode:6,Updates:6/50,Timesteps:1400/10000,FPS:70.0,avg_sp:0.16666666666666666,avg_xp_0_0:0.3333333333333333,avg_xp_0_1:0.24242424242424243,value_loss:1.5101089258988698,policy_loss:-0.005456365583968973,dist_entropy:1.9159286936124167,actor_grad_norm:1.8056187391281129,critic_grad_norm:8.243875686327616,ratio:2.9987547794977822,best_i:0,average_step_rewards:0.054999999701976776
episode:7,Updates:7/50,Timesteps:1600/10000,FPS:71.0,avg_sp:0.12121212121212122,avg_xp_0_0:0.21212121212121213,avg_xp_0_1:0.3484848484848485,value_loss:1.149706980586052,policy_loss:-0.03954917338528321,dist_entropy:1.8454925656318664,actor_grad_norm:2.4853190104166667,critic_grad_norm:9.482045213381449,ratio:2.991877535978953,best_i:0,average_step_rewards:0.03999999910593033
episode:8,Updates:8/50,Timesteps:1800/10000,FPS:70.0,avg_sp:0.48484848484848486,avg_xp_0_0:0.16666666666666666,avg_xp_0_1:0.21212121212121213,value_loss:1.1055818061033884,policy_loss:0.011310080021309333,dist_entropy:1.7777633825937906,actor_grad_norm:2.5565555890401206,critic_grad_norm:5.513286396861076,ratio:2.999797550837199,best_i:0,average_step_rewards:0.1599999964237213
episode:9,Updates:9/50,Timesteps:2000/10000,FPS:69.0,avg_sp:0.3181818181818182,avg_xp_0_0:0.09090909090909091,avg_xp_0_1:0.16666666666666666,value_loss:2.0720613092184066,policy_loss:-0.0009550630350907715,dist_entropy:1.66678946018219,actor_grad_norm:3.257771364847819,critic_grad_norm:12.89295372168223,ratio:3.000020770231883,best_i:0,average_step_rewards:0.10499999672174454
episode:10,Updates:10/50,Timesteps:2200/10000,FPS:68.0,avg_sp:0.4090909090909091,avg_xp_0_0:0.045454545454545456,avg_xp_0_1:0.15151515151515152,value_loss:1.4922222942113876,policy_loss:0.056881837227692245,dist_entropy:1.559020427862803,actor_grad_norm:2.4747717936833697,critic_grad_norm:8.543611673514048,ratio:3.001440898577372,best_i:0,average_step_rewards:0.13500000536441803
episode:11,Updates:11/50,Timesteps:2400/10000,FPS:67.0,avg_sp:1.0909090909090908,avg_xp_0_0:0.030303030303030304,avg_xp_0_1:0.10606060606060606,value_loss:1.4802686894933383,policy_loss:0.0738479784882317,dist_entropy:1.4362232009569804,actor_grad_norm:2.8406875928243003,critic_grad_norm:7.793530871470769,ratio:2.997375508149465,best_i:0,average_step_rewards:0.36000001430511475
